decision_id,run_id,run_name,run_status,input_fingerprint,event_index,as_of_time,mode,bot_id,bot_name,base_personality,llm_provider,model,prompt_version,prompt_hash,action,ticker,quantity,limit_price,confidence,speculative,reasoning_length,headline_used,evidence_count,evidence_url_count,risk_checked,risk_approved,risk_blocked,risk_reason,fill_count,fill_qty_total,fill_avg_price,current_price,next_event_price,return_next_event,signed_return_next_event,directional_correct_next_event,intent_mark_pnl_next_event,benchmark_symbol,benchmark_price,benchmark_next_event_price,benchmark_return_next_event,excess_return_vs_benchmark_next_event,beat_benchmark_next_event,headline_count,real_headline_count,synthetic_headline_count,ticker_headline_count,macro_headline_count,filing_headline_count,earnings_headline_count,headline_source_count,headline_sources,headline_age_minutes_min,headline_age_minutes_avg,has_real_news,has_synthetic_market_summary,news_context_quality,event_spy_return_1d,event_qqq_return_1d,event_tlt_return_1d,event_gld_return_1d,event_risk_regime,event_trend_regime,event_volatility_regime,event_breadth_proxy,ticker_return_1d,ticker_return_5d,ticker_return_20d,ticker_rolling_volatility_20d,ticker_volume_ratio_20d,ticker_gap_from_previous_close,ticker_distance_from_20d_ma
236,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,31,2026-04-02T21:00:00,replay,macro-001-claude,MacroBot (Claude),MacroBot,claude,claude-sonnet-5,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.0,0,36,,0,0,0,,0,,0,0,,,,,,,,SPY,655.83,658.93,0.00472683,,,51,51,0,0,1,7,3,6,SEC EDGAR;benzinga.com;cnbc.com;fool.com;seekingalpha.com;yahoo.com,4.0,2013.6765,1,0,news_enriched,0.0009,0.001147,0.006144,-0.019209,neutral,down,medium,0.587302,,,,,,,
612,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,31,2026-04-02T21:00:00,replay,analyst-001-openai,AnalystBot (OpenAI),AnalystBot,openai,gpt-5.4-mini,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.0,1,204,[1h ago] [fool.com] Tesla's Vehicle Deliveries Are Down 14% From Last Quarter. Is It Time to Consider These 2 EV Competitors? | The Motley Fool,0,0,0,,0,,0,0,,,,,,,,SPY,655.83,658.93,0.00472683,,,51,51,0,0,1,7,3,6,SEC EDGAR;benzinga.com;cnbc.com;fool.com;seekingalpha.com;yahoo.com,4.0,2013.6765,1,0,news_enriched,0.0009,0.001147,0.006144,-0.019209,neutral,down,medium,0.587302,,,,,,,
613,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,31,2026-04-02T21:00:00,replay,bear-001-openai,BearBot (OpenAI),BearBot,openai,gpt-5.4-mini,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,TSLA,100,,0.87,0,139,Tesla's Vehicle Deliveries Are Down 14% From Last Quarter. Is It Time to Consider These 2 EV Competitors? | The Motley Fool,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,360.59,352.82,-0.02154802,0.02154802,1,777.000053,SPY,655.83,658.93,0.00472683,0.01682119,1,51,51,0,2,1,7,3,6,SEC EDGAR;benzinga.com;cnbc.com;fool.com;seekingalpha.com;yahoo.com,4.0,2013.6765,1,0,news_enriched,0.0009,0.001147,0.006144,-0.019209,neutral,down,medium,0.587302,-0.054215,-0.030959,-0.110862,0.026564,1.34426,-0.044746,-0.060621
614,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,31,2026-04-02T21:00:00,replay,macro-001-openai,MacroBot (OpenAI),MacroBot,openai,gpt-5.4-mini,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.0,0,36,,0,0,0,,0,,0,0,,,,,,,,SPY,655.83,658.93,0.00472683,,,51,51,0,0,1,7,3,6,SEC EDGAR;benzinga.com;cnbc.com;fool.com;seekingalpha.com;yahoo.com,4.0,2013.6765,1,0,news_enriched,0.0009,0.001147,0.006144,-0.019209,neutral,down,medium,0.587302,,,,,,,
237,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,32,2026-04-06T21:00:00,replay,analyst-001-claude,AnalystBot (Claude),AnalystBot,claude,claude-sonnet-5,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.2,0,170,,0,0,0,,0,,0,0,,,,,,,,SPY,658.93,659.22,0.00044011,,,36,36,0,0,1,3,3,7,BLS;SEC EDGAR;benzinga.com;fool.com;prnewswire.com;seekingalpha.com;yahoo.com,60.0,1693.0714,1,0,news_enriched,0.004727,0.006017,-0.001613,-0.004099,neutral,down,medium,0.539683,,,,,,,
238,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,32,2026-04-06T21:00:00,replay,bear-001-claude,BearBot (Claude),BearBot,claude,claude-sonnet-5,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,AAPL,100,,0.6,0,153,Apple’s Record $143 Billion Quarter Exposes Just How Far Tesla Has Fallen,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,258.86,253.5,-0.02070617,0.02070617,1,535.999917,SPY,658.93,659.22,0.00044011,0.02026606,1,36,36,0,2,1,3,3,7,BLS;SEC EDGAR;benzinga.com;fool.com;prnewswire.com;seekingalpha.com;yahoo.com,60.0,1693.0714,1,0,news_enriched,0.004727,0.006017,-0.001613,-0.004099,neutral,down,medium,0.539683,0.011488,0.040434,0.005438,0.012577,0.731851,0.002305,0.021222
239,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,32,2026-04-06T21:00:00,replay,macro-001-claude,MacroBot (Claude),MacroBot,claude,claude-sonnet-5,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.0,0,36,,0,0,0,,0,,0,0,,,,,,,,SPY,658.93,659.22,0.00044011,,,36,36,0,0,1,3,3,7,BLS;SEC EDGAR;benzinga.com;fool.com;prnewswire.com;seekingalpha.com;yahoo.com,60.0,1693.0714,1,0,news_enriched,0.004727,0.006017,-0.001613,-0.004099,neutral,down,medium,0.539683,,,,,,,
615,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,32,2026-04-06T21:00:00,replay,analyst-001-openai,AnalystBot (OpenAI),AnalystBot,openai,gpt-5.4-mini,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.83,0,113,,0,0,0,,0,,0,0,,,,,,,,SPY,658.93,659.22,0.00044011,,,36,36,0,0,1,3,3,7,BLS;SEC EDGAR;benzinga.com;fool.com;prnewswire.com;seekingalpha.com;yahoo.com,60.0,1693.0714,1,0,news_enriched,0.004727,0.006017,-0.001613,-0.004099,neutral,down,medium,0.539683,,,,,,,
616,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,32,2026-04-06T21:00:00,replay,bear-001-openai,BearBot (OpenAI),BearBot,openai,gpt-5.4-mini,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,TSLA,100,,0.73,0,147,Apple’s Record $143 Billion Quarter Exposes Just How Far Tesla Has Fallen,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,352.82,346.65,-0.01748767,0.01748767,1,616.999973,SPY,658.93,659.22,0.00044011,0.01704756,1,36,36,0,2,1,3,3,7,BLS;SEC EDGAR;benzinga.com;fool.com;prnewswire.com;seekingalpha.com;yahoo.com,60.0,1693.0714,1,0,news_enriched,0.004727,0.006017,-0.001613,-0.004099,neutral,down,medium,0.539683,-0.021548,-0.024901,-0.11068,0.026558,1.227014,0.005546,-0.075576
617,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,32,2026-04-06T21:00:00,replay,macro-001-openai,MacroBot (OpenAI),MacroBot,openai,gpt-5.4-mini,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.0,0,36,,0,0,0,,0,,0,0,,,,,,,,SPY,658.93,659.22,0.00044011,,,36,36,0,0,1,3,3,7,BLS;SEC EDGAR;benzinga.com;fool.com;prnewswire.com;seekingalpha.com;yahoo.com,60.0,1693.0714,1,0,news_enriched,0.004727,0.006017,-0.001613,-0.004099,neutral,down,medium,0.539683,,,,,,,
240,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,33,2026-04-07T21:00:00,replay,analyst-001-claude,AnalystBot (Claude),AnalystBot,claude,claude-sonnet-5,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.2,0,237,,0,0,0,,0,,0,0,,,,,,,,SPY,659.22,676.01,0.02546949,,,42,42,0,0,0,0,2,5,benzinga.com;cnbc.com;fool.com;seekingalpha.com;yahoo.com,60.0,1652.1429,1,0,news_enriched,0.00044,0.000153,-0.000115,0.009728,neutral,down,medium,0.412698,,,,,,,
241,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,33,2026-04-07T21:00:00,replay,bear-001-claude,BearBot (Claude),BearBot,claude,claude-sonnet-5,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,AAPL,100,,0.6,0,140,conflicting reports on the foldable iphone show the value of our apple mantra,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,253.5,258.9,0.02130178,-0.02130178,0,-540.000123,SPY,659.22,676.01,0.02546949,-0.04677127,0,42,42,0,2,0,0,2,5,benzinga.com;cnbc.com;fool.com;seekingalpha.com;yahoo.com,60.0,1652.1429,1,0,news_enriched,0.00044,0.000153,-0.000115,0.009728,neutral,down,medium,0.412698,-0.020706,0.027855,-0.02455,0.013222,1.573893,-0.01043,0.001337
242,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,33,2026-04-07T21:00:00,replay,macro-001-claude,MacroBot (Claude),MacroBot,claude,claude-sonnet-5,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.0,0,36,,0,0,0,,0,,0,0,,,,,,,,SPY,659.22,676.01,0.02546949,,,42,42,0,0,0,0,2,5,benzinga.com;cnbc.com;fool.com;seekingalpha.com;yahoo.com,60.0,1652.1429,1,0,news_enriched,0.00044,0.000153,-0.000115,0.009728,neutral,down,medium,0.412698,,,,,,,
618,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,33,2026-04-07T21:00:00,replay,analyst-001-openai,AnalystBot (OpenAI),AnalystBot,openai,gpt-5.4-mini,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.91,0,106,,0,0,0,,0,,0,0,,,,,,,,SPY,659.22,676.01,0.02546949,,,42,42,0,0,0,0,2,5,benzinga.com;cnbc.com;fool.com;seekingalpha.com;yahoo.com,60.0,1652.1429,1,0,news_enriched,0.00044,0.000153,-0.000115,0.009728,neutral,down,medium,0.412698,,,,,,,
619,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,33,2026-04-07T21:00:00,replay,bear-001-openai,BearBot (OpenAI),BearBot,openai,gpt-5.4-mini,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,AAPL,100,,0.61,0,121,[1h ago] [cnbc.com] conflicting reports on the foldable iphone show the value of our apple mantra,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,253.5,258.9,0.02130178,-0.02130178,0,-540.000123,SPY,659.22,676.01,0.02546949,-0.04677127,0,42,42,0,2,0,0,2,5,benzinga.com;cnbc.com;fool.com;seekingalpha.com;yahoo.com,60.0,1652.1429,1,0,news_enriched,0.00044,0.000153,-0.000115,0.009728,neutral,down,medium,0.412698,-0.020706,0.027855,-0.02455,0.013222,1.573893,-0.01043,0.001337
620,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,33,2026-04-07T21:00:00,replay,macro-001-openai,MacroBot (OpenAI),MacroBot,openai,gpt-5.4-mini,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.0,0,36,,0,0,0,,0,,0,0,,,,,,,,SPY,659.22,676.01,0.02546949,,,42,42,0,0,0,0,2,5,benzinga.com;cnbc.com;fool.com;seekingalpha.com;yahoo.com,60.0,1652.1429,1,0,news_enriched,0.00044,0.000153,-0.000115,0.009728,neutral,down,medium,0.412698,,,,,,,
243,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,34,2026-04-08T21:00:00,replay,analyst-001-claude,AnalystBot (Claude),AnalystBot,claude,claude-sonnet-5,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.1,0,138,,0,0,0,,0,,0,0,,,,,,,,SPY,676.01,679.91,0.00576915,,,42,42,0,0,1,2,2,7,Federal Reserve;SEC EDGAR;benzinga.com;cnbc.com;fool.com;seekingalpha.com;yahoo.com,54.0,1880.25,1,0,news_enriched,0.02547,0.029732,0.003232,0.006299,risk_on,sideways,medium,0.809524,,,,,,,
244,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,34,2026-04-08T21:00:00,replay,bear-001-claude,BearBot (Claude),BearBot,claude,claude-sonnet-5,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,AAPL,100,,0.6,0,163,apple everyone wrong about the delay,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,258.9,260.49,0.00614137,-0.00614137,0,-159.000069,SPY,676.01,679.91,0.00576915,-0.01191052,0,42,42,0,2,1,2,2,7,Federal Reserve;SEC EDGAR;benzinga.com;cnbc.com;fool.com;seekingalpha.com;yahoo.com,54.0,1880.25,1,0,news_enriched,0.02547,0.029732,0.003232,0.006299,risk_on,sideways,medium,0.809524,0.021302,0.020135,-0.007399,0.014118,1.008591,0.019527,0.023057
245,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,34,2026-04-08T21:00:00,replay,macro-001-claude,MacroBot (Claude),MacroBot,claude,claude-sonnet-5,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.3,0,131,"Federal Reserve releases minutes for the March 17-18, 2026 FOMC meeting",0,0,0,,0,,0,0,,,,,,,,SPY,676.01,679.91,0.00576915,,,42,42,0,0,1,2,2,7,Federal Reserve;SEC EDGAR;benzinga.com;cnbc.com;fool.com;seekingalpha.com;yahoo.com,54.0,1880.25,1,0,news_enriched,0.02547,0.029732,0.003232,0.006299,risk_on,sideways,medium,0.809524,,,,,,,
621,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,34,2026-04-08T21:00:00,replay,analyst-001-openai,AnalystBot (OpenAI),AnalystBot,openai,gpt-5.4-mini,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.76,0,137,,0,0,0,,0,,0,0,,,,,,,,SPY,676.01,679.91,0.00576915,,,42,42,0,0,1,2,2,7,Federal Reserve;SEC EDGAR;benzinga.com;cnbc.com;fool.com;seekingalpha.com;yahoo.com,54.0,1880.25,1,0,news_enriched,0.02547,0.029732,0.003232,0.006299,risk_on,sideways,medium,0.809524,,,,,,,
622,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,34,2026-04-08T21:00:00,replay,bear-001-openai,BearBot (OpenAI),BearBot,openai,gpt-5.4-mini,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,AAPL,100,,0.64,0,144,apple everyone wrong about the delay,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,258.9,260.49,0.00614137,-0.00614137,0,-159.000069,SPY,676.01,679.91,0.00576915,-0.01191052,0,42,42,0,2,1,2,2,7,Federal Reserve;SEC EDGAR;benzinga.com;cnbc.com;fool.com;seekingalpha.com;yahoo.com,54.0,1880.25,1,0,news_enriched,0.02547,0.029732,0.003232,0.006299,risk_on,sideways,medium,0.809524,0.021302,0.020135,-0.007399,0.014118,1.008591,0.019527,0.023057
623,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,34,2026-04-08T21:00:00,replay,macro-001-openai,MacroBot (OpenAI),MacroBot,openai,gpt-5.4-mini,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.78,0,155,"Federal Reserve releases minutes for the March 17-18, 2026 FOMC meeting",0,0,0,,0,,0,0,,,,,,,,SPY,676.01,679.91,0.00576915,,,42,42,0,0,1,2,2,7,Federal Reserve;SEC EDGAR;benzinga.com;cnbc.com;fool.com;seekingalpha.com;yahoo.com,54.0,1880.25,1,0,news_enriched,0.02547,0.029732,0.003232,0.006299,risk_on,sideways,medium,0.809524,,,,,,,
246,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,35,2026-04-09T21:00:00,replay,analyst-001-claude,AnalystBot (Claude),AnalystBot,claude,claude-sonnet-5,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.2,0,107,,0,0,0,,0,,0,0,,,,,,,,SPY,679.91,679.46,-0.00066185,,,51,51,0,0,2,3,4,8,BEA;Federal Reserve;SEC EDGAR;benzinga.com;cnbc.com;fool.com;seekingalpha.com;yahoo.com,60.0,2136.1429,1,0,news_enriched,0.005769,0.006765,-0.002531,0.007779,risk_on,sideways,medium,0.634921,,,,,,,
247,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,35,2026-04-09T21:00:00,replay,bear-001-claude,BearBot (Claude),BearBot,claude,claude-sonnet-5,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,TSLA,100,,0.62,0,149,tesla troubles catch the eye of legendary short seller james chanos,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,345.62,348.95,0.00963486,-0.00963486,0,-333.000031,SPY,679.91,679.46,-0.00066185,-0.00897301,0,51,51,0,2,2,3,4,8,BEA;Federal Reserve;SEC EDGAR;benzinga.com;cnbc.com;fool.com;seekingalpha.com;yahoo.com,60.0,2136.1429,1,0,news_enriched,0.005769,0.006765,-0.002531,0.007779,risk_on,sideways,medium,0.634921,0.006905,-0.09348,-0.152518,0.025869,0.951124,-0.000291,-0.073786
248,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,35,2026-04-09T21:00:00,replay,macro-001-claude,MacroBot (Claude),MacroBot,claude,claude-sonnet-5,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.3,0,216,"Federal Reserve releases minutes for the March 17-18, 2026 FOMC meeting",0,0,0,,0,,0,0,,,,,,,,SPY,679.91,679.46,-0.00066185,,,51,51,0,0,2,3,4,8,BEA;Federal Reserve;SEC EDGAR;benzinga.com;cnbc.com;fool.com;seekingalpha.com;yahoo.com,60.0,2136.1429,1,0,news_enriched,0.005769,0.006765,-0.002531,0.007779,risk_on,sideways,medium,0.634921,,,,,,,
624,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,35,2026-04-09T21:00:00,replay,analyst-001-openai,AnalystBot (OpenAI),AnalystBot,openai,gpt-5.4-mini,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.91,0,115,,0,0,0,,0,,0,0,,,,,,,,SPY,679.91,679.46,-0.00066185,,,51,51,0,0,2,3,4,8,BEA;Federal Reserve;SEC EDGAR;benzinga.com;cnbc.com;fool.com;seekingalpha.com;yahoo.com,60.0,2136.1429,1,0,news_enriched,0.005769,0.006765,-0.002531,0.007779,risk_on,sideways,medium,0.634921,,,,,,,
625,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,35,2026-04-09T21:00:00,replay,bear-001-openai,BearBot (OpenAI),BearBot,openai,gpt-5.4-mini,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,TSLA,100,,0.66,1,132,[5h ago] [benzinga.com] tesla troubles catch the eye of legendary short seller james chanos,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,345.62,348.95,0.00963486,-0.00963486,0,-333.000031,SPY,679.91,679.46,-0.00066185,-0.00897301,0,51,51,0,2,2,3,4,8,BEA;Federal Reserve;SEC EDGAR;benzinga.com;cnbc.com;fool.com;seekingalpha.com;yahoo.com,60.0,2136.1429,1,0,news_enriched,0.005769,0.006765,-0.002531,0.007779,risk_on,sideways,medium,0.634921,0.006905,-0.09348,-0.152518,0.025869,0.951124,-0.000291,-0.073786
626,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,35,2026-04-09T21:00:00,replay,macro-001-openai,MacroBot (OpenAI),MacroBot,openai,gpt-5.4-mini,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.86,0,169,"Federal Reserve releases minutes for the March 17-18, 2026 FOMC meeting",0,0,0,,0,,0,0,,,,,,,,SPY,679.91,679.46,-0.00066185,,,51,51,0,0,2,3,4,8,BEA;Federal Reserve;SEC EDGAR;benzinga.com;cnbc.com;fool.com;seekingalpha.com;yahoo.com,60.0,2136.1429,1,0,news_enriched,0.005769,0.006765,-0.002531,0.007779,risk_on,sideways,medium,0.634921,,,,,,,
249,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,36,2026-04-10T21:00:00,replay,analyst-001-claude,AnalystBot (Claude),AnalystBot,claude,claude-sonnet-5,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.2,0,107,,0,0,0,,0,,0,0,,,,,,,,SPY,679.46,686.1,0.00977247,,,46,46,0,0,3,5,1,9,BEA;BLS;Federal Reserve;SEC EDGAR;benzinga.com;cnbc.com;fool.com;seekingalpha.com;yahoo.com,29.0,2011.5789,1,0,news_enriched,-0.000662,0.001442,-0.002422,-0.001781,neutral,up,medium,0.190476,,,,,,,
250,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,36,2026-04-10T21:00:00,replay,bear-001-claude,BearBot (Claude),BearBot,claude,claude-sonnet-5,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,NVDA,100,,0.6,0,150,why may could be a make or break month for nvidia,0,0,1,1,0,approved,0,0,,188.63,189.31,0.00360494,-0.00360494,0,-67.999983,SPY,679.46,686.1,0.00977247,-0.01337741,0,46,46,0,2,3,5,1,9,BEA;BLS;Federal Reserve;SEC EDGAR;benzinga.com;cnbc.com;fool.com;seekingalpha.com;yahoo.com,29.0,2011.5789,1,0,news_enriched,-0.000662,0.001442,-0.002422,-0.001781,neutral,up,medium,0.190476,0.025665,0.063363,0.029977,0.022235,0.947126,0.002175,0.06318
