decision_id,run_id,run_name,run_status,input_fingerprint,event_index,as_of_time,mode,bot_id,bot_name,base_personality,llm_provider,llm_input_tokens,llm_output_tokens,llm_total_tokens,llm_estimated_cost_usd,model,prompt_version,prompt_hash,action,ticker,quantity,limit_price,confidence,speculative,reasoning_length,headline_used,evidence_count,evidence_url_count,risk_checked,risk_approved,risk_blocked,risk_reason,fill_count,fill_qty_total,fill_avg_price,current_price,next_event_price,return_next_event,signed_return_next_event,directional_correct_next_event,intent_mark_pnl_next_event,benchmark_symbol,benchmark_price,benchmark_next_event_price,benchmark_return_next_event,excess_return_vs_benchmark_next_event,beat_benchmark_next_event,future_price_1d,future_return_1d,future_signed_return_1d,directional_correct_1d,profitable_1d,intent_mark_pnl_1d,benchmark_future_price_1d,benchmark_return_1d,excess_return_vs_benchmark_1d,beat_benchmark_1d,large_loss_1d,high_confidence_wrong_1d,future_price_3d,future_return_3d,future_signed_return_3d,directional_correct_3d,profitable_3d,intent_mark_pnl_3d,benchmark_future_price_3d,benchmark_return_3d,excess_return_vs_benchmark_3d,beat_benchmark_3d,large_loss_3d,high_confidence_wrong_3d,future_price_7d,future_return_7d,future_signed_return_7d,directional_correct_7d,profitable_7d,intent_mark_pnl_7d,benchmark_future_price_7d,benchmark_return_7d,excess_return_vs_benchmark_7d,beat_benchmark_7d,large_loss_7d,high_confidence_wrong_7d,confidence_bucket,event_best_long_ticker_1d,event_best_long_return_1d,event_worst_ticker_1d,event_worst_return_1d,event_best_abs_ticker_1d,event_best_abs_return_1d,hold_missed_big_move_1d,headline_count,real_headline_count,synthetic_headline_count,ticker_headline_count,macro_headline_count,filing_headline_count,earnings_headline_count,headline_source_count,headline_sources,headline_age_minutes_min,headline_age_minutes_avg,has_real_news,has_synthetic_market_summary,news_context_quality,event_spy_return_1d,event_qqq_return_1d,event_tlt_return_1d,event_gld_return_1d,event_risk_regime,event_trend_regime,event_volatility_regime,event_breadth_proxy,ticker_return_1d,ticker_return_5d,ticker_return_20d,ticker_rolling_volatility_20d,ticker_volume_ratio_20d,ticker_gap_from_previous_close,ticker_distance_from_20d_ma
697,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,59,2026-05-13T21:00:00,replay,bear-001-openai,BearBot (OpenAI),BearBot,openai,,,,,gpt-5.4-mini,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,TSLA,100,,0.66,1,149,[5h ago] [yahoo.com] tesla investing 250 million germany,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,445.27,443.3,-0.00442428,0.00442428,1,196.999916,SPY,742.31,748.17,0.00789428,-0.00347,0,443.3,-0.00442428,0.00442428,1,1,196.999916,748.17,0.00789428,-0.00347,0,0,0,409.99,-0.07923283,0.07923283,1,1,3528.000221,738.65,-0.00493055,0.08416338,1,0,0,426.01,-0.04325465,0.04325465,1,1,1925.999801,745.64,0.004486,0.03876865,1,0,0,medium,AVGO,0.05518367,BA,-0.04733998,AVGO,0.05518367,0,44,44,0,2,2,12,2,8,BLS;SEC EDGAR;benzinga.com;cnbc.com;fool.com;morningstar.com;prnewswire.com;yahoo.com,48.0,1747.9714,1,0,news_enriched,0.005595,0.010562,-0.002235,-0.005613,risk_on,up,low,0.444444,0.02727,0.116721,0.136038,0.022527,1.05049,0.007429,0.120123
698,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,59,2026-05-13T21:00:00,replay,macro-001-openai,MacroBot (OpenAI),MacroBot,openai,,,,,gpt-5.4-mini,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.93,0,123,,0,0,0,,0,,0,0,,,,,,,,SPY,742.31,748.17,0.00789428,,,,,,,,,748.17,0.00789428,,,,,,,,,,,738.65,-0.00493055,,,,,,,,,,,745.64,0.004486,,,,,high,AVGO,0.05518367,BA,-0.04733998,AVGO,0.05518367,1,44,44,0,0,2,12,2,8,BLS;SEC EDGAR;benzinga.com;cnbc.com;fool.com;morningstar.com;prnewswire.com;yahoo.com,48.0,1747.9714,1,0,news_enriched,0.005595,0.010562,-0.002235,-0.005613,risk_on,up,low,0.444444,,,,,,,
321,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,60,2026-05-14T21:00:00,replay,analyst-001-claude,AnalystBot (Claude),AnalystBot,claude,,,,,claude-sonnet-5,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.2,0,176,,0,0,0,,0,,0,0,,,,,,,,SPY,748.17,739.17,-0.01202935,,,,,,,,,739.17,-0.01202935,,,,,,,,,,,733.73,-0.01930043,,,,,,,,,,,750.59,0.00323456,,,,,low,NOW,0.05049724,INTC,-0.06176141,INTC,0.06176141,1,50,50,0,0,2,15,4,8,BLS;SEC EDGAR;benzinga.com;cnbc.com;fool.com;morningstar.com;prnewswire.com;yahoo.com,31.0,2387.1395,1,0,news_enriched,0.007894,0.007108,0.001415,-0.007642,risk_on,up,low,0.603175,,,,,,,
322,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,60,2026-05-14T21:00:00,replay,bear-001-claude,BearBot (Claude),BearBot,claude,,,,,claude-sonnet-5,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,NVDA,120,,0.62,1,162,nvidia tops 55 trillion valuation as stock surges,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,235.74,225.32,-0.04420124,0.04420124,1,1250.400038,SPY,748.17,739.17,-0.01202935,0.05623059,1,225.32,-0.04420124,0.04420124,1,1,1250.400038,739.17,-0.01202935,0.05623059,1,0,0,220.61,-0.06418088,0.06418088,1,1,1815.600078,733.73,-0.01930043,0.08348131,1,0,0,214.86,-0.08857216,0.08857216,1,1,2505.60012,750.59,0.00323456,0.0853376,1,0,0,medium,NOW,0.05049724,INTC,-0.06176141,INTC,0.06176141,0,50,50,0,2,2,15,4,8,BLS;SEC EDGAR;benzinga.com;cnbc.com;fool.com;morningstar.com;prnewswire.com;yahoo.com,31.0,2387.1395,1,0,news_enriched,0.007894,0.007108,0.001415,-0.007642,risk_on,up,low,0.603175,0.043883,0.11461,0.188505,0.025455,1.203598,0.017801,0.127301
323,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,60,2026-05-14T21:00:00,replay,macro-001-claude,MacroBot (Claude),MacroBot,claude,,,,,claude-sonnet-5,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.0,0,36,,0,0,0,,0,,0,0,,,,,,,,SPY,748.17,739.17,-0.01202935,,,,,,,,,739.17,-0.01202935,,,,,,,,,,,733.73,-0.01930043,,,,,,,,,,,750.59,0.00323456,,,,,low,NOW,0.05049724,INTC,-0.06176141,INTC,0.06176141,1,50,50,0,0,2,15,4,8,BLS;SEC EDGAR;benzinga.com;cnbc.com;fool.com;morningstar.com;prnewswire.com;yahoo.com,31.0,2387.1395,1,0,news_enriched,0.007894,0.007108,0.001415,-0.007642,risk_on,up,low,0.603175,,,,,,,
699,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,60,2026-05-14T21:00:00,replay,analyst-001-openai,AnalystBot (OpenAI),AnalystBot,openai,,,,,gpt-5.4-mini,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.78,0,145,,0,0,0,,0,,0,0,,,,,,,,SPY,748.17,739.17,-0.01202935,,,,,,,,,739.17,-0.01202935,,,,,,,,,,,733.73,-0.01930043,,,,,,,,,,,750.59,0.00323456,,,,,high,NOW,0.05049724,INTC,-0.06176141,INTC,0.06176141,1,50,50,0,0,2,15,4,8,BLS;SEC EDGAR;benzinga.com;cnbc.com;fool.com;morningstar.com;prnewswire.com;yahoo.com,31.0,2387.1395,1,0,news_enriched,0.007894,0.007108,0.001415,-0.007642,risk_on,up,low,0.603175,,,,,,,
700,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,60,2026-05-14T21:00:00,replay,bear-001-openai,BearBot (OpenAI),BearBot,openai,,,,,gpt-5.4-mini,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,MSFT,100,,0.62,0,105,[31 min ago] [SEC EDGAR] SEC filing: MICROSOFT CORP files 8-K for report date 2026-05-13,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,409.43,421.92,0.03050583,-0.03050583,0,-1249.000198,SPY,748.17,739.17,-0.01202935,-0.01847648,0,421.92,0.03050583,-0.03050583,0,0,-1249.000198,739.17,-0.01202935,-0.01847648,0,1,0,417.42,0.01951494,-0.01951494,0,0,-799.000188,733.73,-0.01930043,-0.00021451,0,0,0,416.03,0.01611997,-0.01611997,0,0,-659.999932,750.59,0.00323456,-0.01935453,0,0,0,medium,NOW,0.05049724,INTC,-0.06176141,INTC,0.06176141,0,50,50,0,2,2,15,4,8,BLS;SEC EDGAR;benzinga.com;cnbc.com;fool.com;morningstar.com;prnewswire.com;yahoo.com,31.0,2387.1395,1,0,news_enriched,0.007894,0.007108,0.001415,-0.007642,risk_on,up,low,0.603175,0.010414,-0.026951,-0.02577,0.017309,0.770167,-0.001801,-0.01921
701,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,60,2026-05-14T21:00:00,replay,macro-001-openai,MacroBot (OpenAI),MacroBot,openai,,,,,gpt-5.4-mini,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.0,0,36,,0,0,0,,0,,0,0,,,,,,,,SPY,748.17,739.17,-0.01202935,,,,,,,,,739.17,-0.01202935,,,,,,,,,,,733.73,-0.01930043,,,,,,,,,,,750.59,0.00323456,,,,,low,NOW,0.05049724,INTC,-0.06176141,INTC,0.06176141,1,50,50,0,0,2,15,4,8,BLS;SEC EDGAR;benzinga.com;cnbc.com;fool.com;morningstar.com;prnewswire.com;yahoo.com,31.0,2387.1395,1,0,news_enriched,0.007894,0.007108,0.001415,-0.007642,risk_on,up,low,0.603175,,,,,,,
324,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,61,2026-05-15T21:00:00,replay,analyst-001-claude,AnalystBot (Claude),AnalystBot,claude,,,,,claude-sonnet-5,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.2,0,169,,0,0,0,,0,,0,0,,,,,,,,SPY,739.17,738.65,-0.00070349,,,,,,,,,738.65,-0.00070349,,,,,,,,,,,741.25,0.00281397,,,,,,,,,,,750.46,0.01527389,,,,,low,NOW,0.08783002,UPS,-0.03436773,NOW,0.08783002,1,48,48,0,0,2,18,2,7,BLS;SEC EDGAR;benzinga.com;cnbc.com;fool.com;prnewswire.com;yahoo.com,20.0,2415.275,1,0,news_enriched,-0.012029,-0.015088,-0.014837,-0.02322,neutral,up,low,0.333333,,,,,,,
325,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,61,2026-05-15T21:00:00,replay,bear-001-claude,BearBot (Claude),BearBot,claude,,,,,claude-sonnet-5,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,HOLD,,,,0.3,1,255,nvidia just surpassed silver as the worlds 2nd lar,0,0,0,,0,,0,0,,,,,,,,SPY,739.17,738.65,-0.00070349,,,,,,,,,738.65,-0.00070349,,,,,,,,,,,741.25,0.00281397,,,,,,,,,,,750.46,0.01527389,,,,,low,NOW,0.08783002,UPS,-0.03436773,NOW,0.08783002,1,48,48,0,0,2,18,2,7,BLS;SEC EDGAR;benzinga.com;cnbc.com;fool.com;prnewswire.com;yahoo.com,20.0,2415.275,1,0,news_enriched,-0.012029,-0.015088,-0.014837,-0.02322,neutral,up,low,0.333333,,,,,,,
326,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,61,2026-05-15T21:00:00,replay,macro-001-claude,MacroBot (Claude),MacroBot,claude,,,,,claude-sonnet-5,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.0,0,36,,0,0,0,,0,,0,0,,,,,,,,SPY,739.17,738.65,-0.00070349,,,,,,,,,738.65,-0.00070349,,,,,,,,,,,741.25,0.00281397,,,,,,,,,,,750.46,0.01527389,,,,,low,NOW,0.08783002,UPS,-0.03436773,NOW,0.08783002,1,48,48,0,0,2,18,2,7,BLS;SEC EDGAR;benzinga.com;cnbc.com;fool.com;prnewswire.com;yahoo.com,20.0,2415.275,1,0,news_enriched,-0.012029,-0.015088,-0.014837,-0.02322,neutral,up,low,0.333333,,,,,,,
702,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,61,2026-05-15T21:00:00,replay,analyst-001-openai,AnalystBot (OpenAI),AnalystBot,openai,,,,,gpt-5.4-mini,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.36,0,152,,0,0,0,,0,,0,0,,,,,,,,SPY,739.17,738.65,-0.00070349,,,,,,,,,738.65,-0.00070349,,,,,,,,,,,741.25,0.00281397,,,,,,,,,,,750.46,0.01527389,,,,,low,NOW,0.08783002,UPS,-0.03436773,NOW,0.08783002,1,48,48,0,0,2,18,2,7,BLS;SEC EDGAR;benzinga.com;cnbc.com;fool.com;prnewswire.com;yahoo.com,20.0,2415.275,1,0,news_enriched,-0.012029,-0.015088,-0.014837,-0.02322,neutral,up,low,0.333333,,,,,,,
703,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,61,2026-05-15T21:00:00,replay,bear-001-openai,BearBot (OpenAI),BearBot,openai,,,,,gpt-5.4-mini,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,HOLD,,,,0.74,0,108,,0,0,0,,0,,0,0,,,,,,,,SPY,739.17,738.65,-0.00070349,,,,,,,,,738.65,-0.00070349,,,,,,,,,,,741.25,0.00281397,,,,,,,,,,,750.46,0.01527389,,,,,high,NOW,0.08783002,UPS,-0.03436773,NOW,0.08783002,1,48,48,0,0,2,18,2,7,BLS;SEC EDGAR;benzinga.com;cnbc.com;fool.com;prnewswire.com;yahoo.com,20.0,2415.275,1,0,news_enriched,-0.012029,-0.015088,-0.014837,-0.02322,neutral,up,low,0.333333,,,,,,,
704,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,61,2026-05-15T21:00:00,replay,macro-001-openai,MacroBot (OpenAI),MacroBot,openai,,,,,gpt-5.4-mini,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.0,0,36,,0,0,0,,0,,0,0,,,,,,,,SPY,739.17,738.65,-0.00070349,,,,,,,,,738.65,-0.00070349,,,,,,,,,,,741.25,0.00281397,,,,,,,,,,,750.46,0.01527389,,,,,low,NOW,0.08783002,UPS,-0.03436773,NOW,0.08783002,1,48,48,0,0,2,18,2,7,BLS;SEC EDGAR;benzinga.com;cnbc.com;fool.com;prnewswire.com;yahoo.com,20.0,2415.275,1,0,news_enriched,-0.012029,-0.015088,-0.014837,-0.02322,neutral,up,low,0.333333,,,,,,,
327,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,62,2026-05-18T21:00:00,replay,analyst-001-claude,AnalystBot (Claude),AnalystBot,claude,,,,,claude-sonnet-5,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.2,0,161,,0,0,0,,0,,0,0,,,,,,,,SPY,738.65,733.73,-0.0066608,,,,,,,,,733.73,-0.0066608,,,,,,,,,,,742.72,0.00551005,,,,,,,,,,,754.6,0.02159345,,,,,low,LLY,0.03372162,BLK,-0.04565882,BLK,0.04565882,1,34,34,0,0,0,6,1,6,SEC EDGAR;benzinga.com;cnbc.com;fool.com;prnewswire.com;yahoo.com,44.0,2679.1429,1,0,news_enriched,-0.000703,-0.004302,-0.001195,0.002732,neutral,up,low,0.666667,,,,,,,
328,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,62,2026-05-18T21:00:00,replay,bear-001-claude,BearBot (Claude),BearBot,claude,,,,,claude-sonnet-5,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,NVDA,100,,0.6,1,110,expect nvidias earnings wednesday,0,0,1,1,0,approved,0,0,,222.32,220.61,-0.00769162,0.00769162,1,171.000096,SPY,738.65,733.73,-0.0066608,0.01435242,1,220.61,-0.00769162,0.00769162,1,1,171.000096,733.73,-0.0066608,0.01435242,1,0,0,219.51,-0.01263944,0.01263944,1,1,281.00003,742.72,0.00551005,0.00712939,1,0,0,214.25,-0.03629903,0.03629903,1,1,807.000035,754.6,0.02159345,0.01470558,1,0,0,medium,LLY,0.03372162,BLK,-0.04565882,BLK,0.04565882,0,34,34,0,2,0,6,1,6,SEC EDGAR;benzinga.com;cnbc.com;fool.com;prnewswire.com;yahoo.com,44.0,2679.1429,1,0,news_enriched,-0.000703,-0.004302,-0.001195,0.002732,neutral,up,low,0.666667,-0.013314,0.013124,0.100267,0.028317,0.952516,0.020193,0.052084
329,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,62,2026-05-18T21:00:00,replay,macro-001-claude,MacroBot (Claude),MacroBot,claude,,,,,claude-sonnet-5,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.9,0,157,,0,0,0,,0,,0,0,,,,,,,,SPY,738.65,733.73,-0.0066608,,,,,,,,,733.73,-0.0066608,,,,,,,,,,,742.72,0.00551005,,,,,,,,,,,754.6,0.02159345,,,,,high,LLY,0.03372162,BLK,-0.04565882,BLK,0.04565882,1,34,34,0,0,0,6,1,6,SEC EDGAR;benzinga.com;cnbc.com;fool.com;prnewswire.com;yahoo.com,44.0,2679.1429,1,0,news_enriched,-0.000703,-0.004302,-0.001195,0.002732,neutral,up,low,0.666667,,,,,,,
705,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,62,2026-05-18T21:00:00,replay,analyst-001-openai,AnalystBot (OpenAI),AnalystBot,openai,,,,,gpt-5.4-mini,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.86,0,129,[8h ago] [yahoo.com] expect nvidias earnings wednesday,0,0,0,,0,,0,0,,,,,,,,SPY,738.65,733.73,-0.0066608,,,,,,,,,733.73,-0.0066608,,,,,,,,,,,742.72,0.00551005,,,,,,,,,,,754.6,0.02159345,,,,,high,LLY,0.03372162,BLK,-0.04565882,BLK,0.04565882,1,34,34,0,0,0,6,1,6,SEC EDGAR;benzinga.com;cnbc.com;fool.com;prnewswire.com;yahoo.com,44.0,2679.1429,1,0,news_enriched,-0.000703,-0.004302,-0.001195,0.002732,neutral,up,low,0.666667,,,,,,,
706,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,62,2026-05-18T21:00:00,replay,bear-001-openai,BearBot (OpenAI),BearBot,openai,,,,,gpt-5.4-mini,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,HOLD,,,,0.84,0,147,expect nvidias earnings wednesday,0,0,0,,0,,0,0,,,,,,,,SPY,738.65,733.73,-0.0066608,,,,,,,,,733.73,-0.0066608,,,,,,,,,,,742.72,0.00551005,,,,,,,,,,,754.6,0.02159345,,,,,high,LLY,0.03372162,BLK,-0.04565882,BLK,0.04565882,1,34,34,0,0,0,6,1,6,SEC EDGAR;benzinga.com;cnbc.com;fool.com;prnewswire.com;yahoo.com,44.0,2679.1429,1,0,news_enriched,-0.000703,-0.004302,-0.001195,0.002732,neutral,up,low,0.666667,,,,,,,
707,4de08543-6a78-4624-9aa8-7921d209ce75,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [openai],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,62,2026-05-18T21:00:00,replay,macro-001-openai,MacroBot (OpenAI),MacroBot,openai,,,,,gpt-5.4-mini,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.98,0,128,,0,0,0,,0,,0,0,,,,,,,,SPY,738.65,733.73,-0.0066608,,,,,,,,,733.73,-0.0066608,,,,,,,,,,,742.72,0.00551005,,,,,,,,,,,754.6,0.02159345,,,,,high,LLY,0.03372162,BLK,-0.04565882,BLK,0.04565882,1,34,34,0,0,0,6,1,6,SEC EDGAR;benzinga.com;cnbc.com;fool.com;prnewswire.com;yahoo.com,44.0,2679.1429,1,0,news_enriched,-0.000703,-0.004302,-0.001195,0.002732,neutral,up,low,0.666667,,,,,,,
330,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,63,2026-05-19T21:00:00,replay,analyst-001-claude,AnalystBot (Claude),AnalystBot,claude,,,,,claude-sonnet-5,competitive-v2,54bef7d9a295a6f8a2e573e2421e82f8bf43d95d39289c4c5f8e4ad575d57ffd,HOLD,,,,0.2,0,208,,0,0,0,,0,,0,0,,,,,,,,SPY,733.73,741.25,0.010249,,,,,,,,,741.25,0.010249,,,,,,,,,,,745.64,0.01623213,,,,,,,,,,,756.48,0.03100596,,,,,low,AMD,0.08098056,XOM,-0.03857275,AMD,0.08098056,1,29,29,0,0,0,3,1,5,SEC EDGAR;benzinga.com;fool.com;prnewswire.com;yahoo.com,51.0,2308.0,1,0,news_enriched,-0.006661,-0.006162,-0.006462,-0.016562,neutral,up,low,0.412698,,,,,,,
331,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,63,2026-05-19T21:00:00,replay,bear-001-claude,BearBot (Claude),BearBot,claude,,,,,claude-sonnet-5,competitive-v2,2d673f86c624de5bfc6ae1af260c14dd5e453c7d1502001af667ff58e2bff496,SELL,TSLA,90,,0.62,0,175,elon musk says tesla robotaxis could go widespread this year but prediction markets say nah,0,0,1,0,1,order notional exceeds max_order_notional=25000.00,0,0,,404.11,417.26,0.03254064,-0.03254064,0,-1183.499823,SPY,733.73,741.25,0.010249,-0.04278964,0,417.26,0.03254064,-0.03254064,0,0,-1183.499823,741.25,0.010249,-0.04278964,0,1,0,426.01,0.05419317,-0.05419317,0,0,-1971.000174,745.64,0.01623213,-0.0704253,0,1,0,435.79,0.0783945,-0.0783945,0,0,-2851.200126,756.48,0.03100596,-0.10940046,0,1,0,medium,AMD,0.08098056,XOM,-0.03857275,AMD,0.08098056,0,29,29,0,2,0,3,1,5,SEC EDGAR;benzinga.com;fool.com;prnewswire.com;yahoo.com,51.0,2308.0,1,0,news_enriched,-0.006661,-0.006162,-0.006462,-0.016562,neutral,up,low,0.412698,-0.014342,-0.06769,0.045779,0.025234,0.783516,-0.016659,0.002558
332,1a1ccc04-83d5-4943-803a-0b0916e33658,six_month_daily_backfilled_large_cap_2026-02-18_2026-08-18 [claude],completed,913a986d59ffa5c7de375b5cfe0507c994b821d7550f59a2cb8c3602aee14329,63,2026-05-19T21:00:00,replay,macro-001-claude,MacroBot (Claude),MacroBot,claude,,,,,claude-sonnet-5,competitive-v2,fea9e7fef2669386f3f29a06f796b7d858a331fc166dec6cd7d885a1b86b858c,HOLD,,,,0.9,0,154,,0,0,0,,0,,0,0,,,,,,,,SPY,733.73,741.25,0.010249,,,,,,,,,741.25,0.010249,,,,,,,,,,,745.64,0.01623213,,,,,,,,,,,756.48,0.03100596,,,,,high,AMD,0.08098056,XOM,-0.03857275,AMD,0.08098056,1,29,29,0,0,0,3,1,5,SEC EDGAR;benzinga.com;fool.com;prnewswire.com;yahoo.com,51.0,2308.0,1,0,news_enriched,-0.006661,-0.006162,-0.006462,-0.016562,neutral,up,low,0.412698,,,,,,,
